"No.","Time","Source","Destination","Protocol","Identification","Frame length on the wire","Time delta from previous captured frame"
"5489","2022-03-11 10:48:59,666071049","192.168.2.10","192.168.2.6","UDP","0x4fba (20410)","254","0.026964755"
"5490","2022-03-11 10:48:59,693092446","192.168.2.10","192.168.2.6","UDP","0x4fbc (20412)","254","0.027021397"
"5491","2022-03-11 10:48:59,719953156","192.168.2.10","192.168.2.6","UDP","0x4fd3 (20435)","252","0.026860710"
"5492","2022-03-11 10:48:59,747022764","192.168.2.10","192.168.2.6","UDP","0x4feb (20459)","251","0.027069608"
"5493","2022-03-11 10:48:59,773917196","192.168.2.10","192.168.2.6","UDP","0x5006 (20486)","254","0.026894432"
"5494","2022-03-11 10:48:59,800028123","192.168.2.10","192.168.2.6","UDP","0x5019 (20505)","253","0.026110927"
"5495","2022-03-11 10:48:59,826931651","192.168.2.10","192.168.2.6","UDP","0x501d (20509)","251","0.026903528"
"5496","2022-03-11 10:48:59,853113919","192.168.2.10","192.168.2.6","UDP","0x502d (20525)","252","0.026182268"
"5497","2022-03-11 10:48:59,880221299","192.168.2.10","192.168.2.6","UDP","0x5041 (20545)","253","0.027107380"
"5498","2022-03-11 10:48:59,907045904","192.168.2.10","192.168.2.6","UDP","0x5043 (20547)","253","0.026824605"
"5499","2022-03-11 10:48:59,934080199","192.168.2.10","192.168.2.6","UDP","0x5045 (20549)","253","0.027034295"
"5500","2022-03-11 10:48:59,961197108","192.168.2.10","192.168.2.6","UDP","0x5051 (20561)","253","0.027116909"
"5501","2022-03-11 10:48:59,987948558","192.168.2.10","192.168.2.6","UDP","0x5055 (20565)","252","0.026751450"
"5502","2022-03-11 10:49:00,014122774","192.168.2.10","192.168.2.6","UDP","0x5068 (20584)","252","0.026174216"
"5503","2022-03-11 10:49:00,041054899","192.168.2.10","192.168.2.6","UDP","0x507f (20607)","254","0.026932125"
"5504","2022-03-11 10:49:00,068040751","192.168.2.10","192.168.2.6","UDP","0x5081 (20609)","253","0.026985852"
"5505","2022-03-11 10:49:00,094888116","192.168.2.10","192.168.2.6","UDP","0x5084 (20612)","252","0.026847365"
"5506","2022-03-11 10:49:00,121092924","192.168.2.10","192.168.2.6","UDP","0x509b (20635)","253","0.026204808"
"5507","2022-03-11 10:49:00,148188682","192.168.2.10","192.168.2.6","UDP","0x50a3 (20643)","255","0.027095758"
"5508","2022-03-11 10:49:00,175088659","192.168.2.10","192.168.2.6","UDP","0x50a7 (20647)","252","0.026899977"
"5509","2022-03-11 10:49:00,204431993","192.168.2.10","192.168.2.6","UDP","0x50b9 (20665)","253","0.029343334"
"5510","2022-03-11 10:49:00,231298778","192.168.2.10","192.168.2.6","UDP","0x50c6 (20678)","250","0.026866785"
"5511","2022-03-11 10:49:00,258061116","192.168.2.10","192.168.2.6","UDP","0x50cd (20685)","252","0.026762338"
"5512","2022-03-11 10:49:00,284903515","192.168.2.10","192.168.2.6","UDP","0x50e2 (20706)","254","0.026842399"
"5513","2022-03-11 10:49:00,310922732","192.168.2.10","192.168.2.6","UDP","0x50f0 (20720)","255","0.026019217"
"5514","2022-03-11 10:49:00,336936062","192.168.2.10","192.168.2.6","UDP","0x50f2 (20722)","251","0.026013330"
"5515","2022-03-11 10:49:00,362884832","192.168.2.10","192.168.2.6","UDP","0x50fc (20732)","253","0.025948770"
"5516","2022-03-11 10:49:00,389022140","192.168.2.10","192.168.2.6","UDP","0x510b (20747)","249","0.026137308"
"5517","2022-03-11 10:49:00,415900079","192.168.2.10","192.168.2.6","UDP","0x510f (20751)","252","0.026877939"
"5518","2022-03-11 10:49:00,442075556","192.168.2.10","192.168.2.6","UDP","0x5122 (20770)","255","0.026175477"
"5519","2022-03-11 10:49:00,469153054","192.168.2.10","192.168.2.6","UDP","0x5129 (20777)","255","0.027077498"
"5520","2022-03-11 10:49:00,496087223","192.168.2.10","192.168.2.6","UDP","0x513d (20797)","255","0.026934169"
"5521","2022-03-11 10:49:00,523426830","192.168.2.10","192.168.2.6","UDP","0x5140 (20800)","253","0.027339607"
"5522","2022-03-11 10:49:00,550019724","192.168.2.10","192.168.2.6","UDP","0x514f (20815)","254","0.026592894"
"5523","2022-03-11 10:49:00,577057401","192.168.2.10","192.168.2.6","UDP","0x5161 (20833)","255","0.027037677"
"5524","2022-03-11 10:49:00,603893158","192.168.2.10","192.168.2.6","UDP","0x5174 (20852)","253","0.026835757"
"5525","2022-03-11 10:49:00,630000682","192.168.2.10","192.168.2.6","UDP","0x517f (20863)","251","0.026107524"
"5526","2022-03-11 10:49:00,657070532","192.168.2.10","192.168.2.6","UDP","0x518a (20874)","253","0.027069850"
"5527","2022-03-11 10:49:00,683928549","192.168.2.10","192.168.2.6","UDP","0x518c (20876)","254","0.026858017"
"5528","2022-03-11 10:49:00,710127047","192.168.2.10","192.168.2.6","UDP","0x5194 (20884)","252","0.026198498"
"5529","2022-03-11 10:49:00,736891202","192.168.2.10","192.168.2.6","UDP","0x51ab (20907)","255","0.026764155"
"5530","2022-03-11 10:49:00,763069030","192.168.2.10","192.168.2.6","UDP","0x51b6 (20918)","255","0.026177828"
"5531","2022-03-11 10:49:00,790014838","192.168.2.10","192.168.2.6","UDP","0x51cf (20943)","252","0.026945808"
"5532","2022-03-11 10:49:00,816829559","192.168.2.10","192.168.2.6","UDP","0x51d5 (20949)","254","0.026814721"
"5533","2022-03-11 10:49:00,843112264","192.168.2.10","192.168.2.6","UDP","0x51e9 (20969)","254","0.026282705"
"5534","2022-03-11 10:49:00,870053144","192.168.2.10","192.168.2.6","UDP","0x5204 (20996)","253","0.026940880"
"5535","2022-03-11 10:49:00,897086313","192.168.2.10","192.168.2.6","UDP","0x5212 (21010)","253","0.027033169"
"5536","2022-03-11 10:49:00,924058960","192.168.2.10","192.168.2.6","UDP","0x5221 (21025)","254","0.026972647"
"5537","2022-03-11 10:49:00,950878618","192.168.2.10","192.168.2.6","UDP","0x5230 (21040)","254","0.026819658"
"5538","2022-03-11 10:49:00,977075922","192.168.2.10","192.168.2.6","UDP","0x5233 (21043)","253","0.026197304"
"5539","2022-03-11 10:49:01,003888551","192.168.2.10","192.168.2.6","UDP","0x523d (21053)","253","0.026812629"
"5540","2022-03-11 10:49:01,029938934","192.168.2.10","192.168.2.6","UDP","0x5247 (21063)","254","0.026050383"
"5541","2022-03-11 10:49:01,056103507","192.168.2.10","192.168.2.6","UDP","0x5256 (21078)","254","0.026164573"
"5542","2022-03-11 10:49:01,082888642","192.168.2.10","192.168.2.6","UDP","0x526c (21100)","254","0.026785135"
"5543","2022-03-11 10:49:01,108905972","192.168.2.10","192.168.2.6","UDP","0x527f (21119)","255","0.026017330"
"5544","2022-03-11 10:49:01,135102344","192.168.2.10","192.168.2.6","UDP","0x528c (21132)","254","0.026196372"
"5545","2022-03-11 10:49:01,162082504","192.168.2.10","192.168.2.6","UDP","0x529e (21150)","251","0.026980160"
"5546","2022-03-11 10:49:01,188887244","192.168.2.10","192.168.2.6","UDP","0x52b3 (21171)","251","0.026804740"
"5547","2022-03-11 10:49:01,214897618","192.168.2.10","192.168.2.6","UDP","0x52cc (21196)","254","0.026010374"
"5548","2022-03-11 10:49:01,240912956","192.168.2.10","192.168.2.6","UDP","0x52e5 (21221)","250","0.026015338"
"5549","2022-03-11 10:49:01,267103547","192.168.2.10","192.168.2.6","UDP","0x52ef (21231)","255","0.026190591"
"5550","2022-03-11 10:49:01,293885776","192.168.2.10","192.168.2.6","UDP","0x5307 (21255)","254","0.026782229"
"5551","2022-03-11 10:49:01,320014007","192.168.2.10","192.168.2.6","UDP","0x530b (21259)","253","0.026128231"
"5552","2022-03-11 10:49:01,347133431","192.168.2.10","192.168.2.6","UDP","0x5313 (21267)","253","0.027119424"
"5553","2022-03-11 10:49:01,374103869","192.168.2.10","192.168.2.6","UDP","0x5321 (21281)","253","0.026970438"
"5554","2022-03-11 10:49:01,400864664","192.168.2.10","192.168.2.6","UDP","0x532f (21295)","253","0.026760795"
"5555","2022-03-11 10:49:01,427106173","192.168.2.10","192.168.2.6","UDP","0x5330 (21296)","252","0.026241509"
"5556","2022-03-11 10:49:01,453898998","192.168.2.10","192.168.2.6","UDP","0x5335 (21301)","251","0.026792825"
"5557","2022-03-11 10:49:01,480050793","192.168.2.10","192.168.2.6","UDP","0x5338 (21304)","254","0.026151795"
"5558","2022-03-11 10:49:01,480485671","IntelCor_5e:71:63","Tp-LinkT_a2:40:4c","ARP","","42","0.000434878"
"5559","2022-03-11 10:49:01,480622832","Tp-LinkT_a2:40:4c","IntelCor_5e:71:63","ARP","","60","0.000137161"
"5560","2022-03-11 10:49:01,506913490","192.168.2.10","192.168.2.6","UDP","0x5350 (21328)","254","0.026290658"
"5561","2022-03-11 10:49:01,532967777","192.168.2.10","192.168.2.6","UDP","0x5368 (21352)","255","0.026054287"
"5562","2022-03-11 10:49:01,559856472","192.168.2.10","192.168.2.6","UDP","0x537c (21372)","254","0.026888695"
"5563","2022-03-11 10:49:01,585986358","192.168.2.10","192.168.2.6","UDP","0x5393 (21395)","253","0.026129886"
"5564","2022-03-11 10:49:01,612993385","192.168.2.10","192.168.2.6","UDP","0x53a8 (21416)","254","0.027007027"
"5565","2022-03-11 10:49:01,639977242","192.168.2.10","192.168.2.6","UDP","0x53af (21423)","255","0.026983857"
"5566","2022-03-11 10:49:01,666948554","192.168.2.10","192.168.2.6","UDP","0x53ba (21434)","252","0.026971312"
"5567","2022-03-11 10:49:01,693975597","192.168.2.10","192.168.2.6","UDP","0x53c4 (21444)","252","0.027027043"
"5568","2022-03-11 10:49:01,720894594","192.168.2.10","192.168.2.6","UDP","0x53dc (21468)","253","0.026918997"
"5569","2022-03-11 10:49:01,747026168","192.168.2.10","192.168.2.6","UDP","0x53e5 (21477)","254","0.026131574"
"5570","2022-03-11 10:49:01,773894366","192.168.2.10","192.168.2.6","UDP","0x53e7 (21479)","255","0.026868198"
"5571","2022-03-11 10:49:01,799886835","192.168.2.10","192.168.2.6","UDP","0x53f7 (21495)","252","0.025992469"
"5572","2022-03-11 10:49:01,826074910","192.168.2.10","192.168.2.6","UDP","0x5405 (21509)","255","0.026188075"
"5573","2022-03-11 10:49:01,852881198","192.168.2.10","192.168.2.6","UDP","0x540b (21515)","252","0.026806288"
"5574","2022-03-11 10:49:01,878921583","192.168.2.10","192.168.2.6","UDP","0x5411 (21521)","255","0.026040385"
"5575","2022-03-11 10:49:01,905240742","192.168.2.10","192.168.2.6","UDP","0x5413 (21523)","254","0.026319159"
"5576","2022-03-11 10:49:01,932074940","192.168.2.10","192.168.2.6","UDP","0x541c (21532)","253","0.026834198"
"5577","2022-03-11 10:49:01,958864887","192.168.2.10","192.168.2.6","UDP","0x5435 (21557)","253","0.026789947"
"5578","2022-03-11 10:49:01,985178010","192.168.2.10","192.168.2.6","UDP","0x543e (21566)","253","0.026313123"
"5579","2022-03-11 10:49:02,011927015","192.168.2.10","192.168.2.6","UDP","0x5451 (21585)","252","0.026749005"
"5580","2022-03-11 10:49:02,039038796","192.168.2.10","192.168.2.6","UDP","0x5462 (21602)","254","0.027111781"
"5581","2022-03-11 10:49:02,066235097","192.168.2.10","192.168.2.6","UDP","0x547c (21628)","252","0.027196301"
"5582","2022-03-11 10:49:02,093114956","192.168.2.10","192.168.2.6","UDP","0x5488 (21640)","251","0.026879859"
"5583","2022-03-11 10:49:02,120050484","192.168.2.10","192.168.2.6","UDP","0x54a2 (21666)","254","0.026935528"
"5584","2022-03-11 10:49:02,146994263","192.168.2.10","192.168.2.6","UDP","0x54af (21679)","251","0.026943779"
"5585","2022-03-11 10:49:02,176278253","192.168.2.10","192.168.2.6","UDP","0x54c7 (21703)","252","0.029283990"
"5586","2022-03-11 10:49:02,202944994","192.168.2.10","192.168.2.6","UDP","0x54d3 (21715)","254","0.026666741"
"5587","2022-03-11 10:49:02,229029594","192.168.2.10","192.168.2.6","UDP","0x54e0 (21728)","249","0.026084600"
"5588","2022-03-11 10:49:02,256041775","192.168.2.10","192.168.2.6","UDP","0x54f2 (21746)","253","0.027012181"
"5589","2022-03-11 10:49:02,282892767","192.168.2.10","192.168.2.6","UDP","0x5503 (21763)","254","0.026850992"
"5590","2022-03-11 10:49:02,309950701","192.168.2.10","192.168.2.6","UDP","0x5519 (21785)","252","0.027057934"
"5591","2022-03-11 10:49:02,336918086","192.168.2.10","192.168.2.6","UDP","0x552b (21803)","250","0.026967385"
"5592","2022-03-11 10:49:02,363068618","192.168.2.10","192.168.2.6","UDP","0x5537 (21815)","255","0.026150532"
"5593","2022-03-11 10:49:02,390029436","192.168.2.10","192.168.2.6","UDP","0x554e (21838)","252","0.026960818"
"5594","2022-03-11 10:49:02,416906208","192.168.2.10","192.168.2.6","UDP","0x5556 (21846)","252","0.026876772"
"5595","2022-03-11 10:49:02,443050751","192.168.2.10","192.168.2.6","UDP","0x555f (21855)","254","0.026144543"
"5596","2022-03-11 10:49:02,469897840","192.168.2.10","192.168.2.6","UDP","0x5574 (21876)","253","0.026847089"
"5597","2022-03-11 10:49:02,496005405","192.168.2.10","192.168.2.6","UDP","0x5576 (21878)","252","0.026107565"
"5598","2022-03-11 10:49:02,523082288","192.168.2.10","192.168.2.6","UDP","0x558f (21903)","254","0.027076883"
"5599","2022-03-11 10:49:02,550016808","192.168.2.10","192.168.2.6","UDP","0x5599 (21913)","253","0.026934520"
"5600","2022-03-11 10:49:02,577106005","192.168.2.10","192.168.2.6","UDP","0x55a1 (21921)","255","0.027089197"
"5601","2022-03-11 10:49:02,603973967","192.168.2.10","192.168.2.6","UDP","0x55b6 (21942)","254","0.026867962"
"5602","2022-03-11 10:49:02,630957290","192.168.2.10","192.168.2.6","UDP","0x55c9 (21961)","253","0.026983323"
"5603","2022-03-11 10:49:02,656882657","192.168.2.10","192.168.2.6","UDP","0x55cc (21964)","251","0.025925367"
"5604","2022-03-11 10:49:02,682947662","192.168.2.10","192.168.2.6","UDP","0x55dd (21981)","253","0.026065005"
"5605","2022-03-11 10:49:02,708904882","192.168.2.10","192.168.2.6","UDP","0x55e3 (21987)","254","0.025957220"
"5606","2022-03-11 10:49:02,735006215","192.168.2.10","192.168.2.6","UDP","0x55f2 (22002)","253","0.026101333"
"5607","2022-03-11 10:49:02,761851915","192.168.2.10","192.168.2.6","UDP","0x55f3 (22003)","250","0.026845700"
"5608","2022-03-11 10:49:02,788096360","192.168.2.10","192.168.2.6","UDP","0x5606 (22022)","253","0.026244445"
"5609","2022-03-11 10:49:02,814908380","192.168.2.10","192.168.2.6","UDP","0x5608 (22024)","254","0.026812020"
"5610","2022-03-11 10:49:02,841071651","192.168.2.10","192.168.2.6","UDP","0x5611 (22033)","254","0.026163271"
"5611","2022-03-11 10:49:02,867945207","192.168.2.10","192.168.2.6","UDP","0x5616 (22038)","252","0.026873556"
"5612","2022-03-11 10:49:02,893970384","192.168.2.10","192.168.2.6","UDP","0x5626 (22054)","254","0.026025177"
"5613","2022-03-11 10:49:02,921017876","192.168.2.10","192.168.2.6","UDP","0x5638 (22072)","251","0.027047492"
"5614","2022-03-11 10:49:02,947944691","192.168.2.10","192.168.2.6","UDP","0x563f (22079)","254","0.026926815"
"5615","2022-03-11 10:49:02,973912976","192.168.2.10","192.168.2.6","UDP","0x5654 (22100)","254","0.025968285"
"5616","2022-03-11 10:49:03,000239049","192.168.2.10","192.168.2.6","UDP","0x566c (22124)","255","0.026326073"
"5617","2022-03-11 10:49:03,026934900","192.168.2.10","192.168.2.6","UDP","0x5670 (22128)","254","0.026695851"
"5618","2022-03-11 10:49:03,052952046","192.168.2.10","192.168.2.6","UDP","0x5686 (22150)","252","0.026017146"
"5619","2022-03-11 10:49:03,079923495","192.168.2.10","192.168.2.6","UDP","0x5690 (22160)","251","0.026971449"
"5620","2022-03-11 10:49:03,106969719","192.168.2.10","192.168.2.6","UDP","0x5696 (22166)","253","0.027046224"
"5621","2022-03-11 10:49:03,132906320","192.168.2.10","192.168.2.6","UDP","0x569f (22175)","250","0.025936601"
"5622","2022-03-11 10:49:03,159304218","192.168.2.10","192.168.2.6","UDP","0x56b0 (22192)","253","0.026397898"
"5623","2022-03-11 10:49:03,185904693","192.168.2.10","192.168.2.6","UDP","0x56c5 (22213)","252","0.026600475"
"5624","2022-03-11 10:49:03,211925346","192.168.2.10","192.168.2.6","UDP","0x56d2 (22226)","252","0.026020653"
"5625","2022-03-11 10:49:03,238097642","192.168.2.10","192.168.2.6","UDP","0x56eb (22251)","253","0.026172296"
"5626","2022-03-11 10:49:03,264900082","192.168.2.10","192.168.2.6","UDP","0x56ff (22271)","254","0.026802440"
"5627","2022-03-11 10:49:03,290876650","192.168.2.10","192.168.2.6","UDP","0x5711 (22289)","253","0.025976568"
"5628","2022-03-11 10:49:03,317180691","192.168.2.10","192.168.2.6","UDP","0x571b (22299)","253","0.026304041"
"5629","2022-03-11 10:49:03,344012806","192.168.2.10","192.168.2.6","UDP","0x572b (22315)","253","0.026832115"
"5630","2022-03-11 10:49:03,371034257","192.168.2.10","192.168.2.6","UDP","0x573d (22333)","252","0.027021451"
"5631","2022-03-11 10:49:03,397869184","192.168.2.10","192.168.2.6","UDP","0x5741 (22337)","251","0.026834927"
"5632","2022-03-11 10:49:03,423831246","192.168.2.10","192.168.2.6","UDP","0x575b (22363)","253","0.025962062"
"5633","2022-03-11 10:49:03,449887690","192.168.2.10","192.168.2.6","UDP","0x576a (22378)","253","0.026056444"
"5634","2022-03-11 10:49:03,475894783","192.168.2.10","192.168.2.6","UDP","0x5780 (22400)","251","0.026007093"
"5635","2022-03-11 10:49:03,501913100","192.168.2.10","192.168.2.6","UDP","0x5787 (22407)","254","0.026018317"
"5636","2022-03-11 10:49:03,528160839","192.168.2.10","192.168.2.6","UDP","0x5790 (22416)","255","0.026247739"
"5637","2022-03-11 10:49:03,554939336","192.168.2.10","192.168.2.6","UDP","0x5798 (22424)","250","0.026778497"
"5638","2022-03-11 10:49:03,581893080","192.168.2.10","192.168.2.6","UDP","0x579d (22429)","253","0.026953744"
"5639","2022-03-11 10:49:03,607902164","192.168.2.10","192.168.2.6","UDP","0x57a8 (22440)","253","0.026009084"
"5640","2022-03-11 10:49:03,634954970","192.168.2.10","192.168.2.6","UDP","0x57c2 (22466)","254","0.027052806"
"5641","2022-03-11 10:49:03,660927074","192.168.2.10","192.168.2.6","UDP","0x57d6 (22486)","254","0.025972104"
"5642","2022-03-11 10:49:03,686889224","192.168.2.10","192.168.2.6","UDP","0x57da (22490)","254","0.025962150"
"5643","2022-03-11 10:49:03,712955983","192.168.2.10","192.168.2.6","UDP","0x57e5 (22501)","252","0.026066759"
"5644","2022-03-11 10:49:03,739858161","192.168.2.10","192.168.2.6","UDP","0x57fc (22524)","253","0.026902178"
"5645","2022-03-11 10:49:03,765958288","192.168.2.10","192.168.2.6","UDP","0x580a (22538)","253","0.026100127"
"5646","2022-03-11 10:49:03,792924210","192.168.2.10","192.168.2.6","UDP","0x581d (22557)","253","0.026965922"
"5647","2022-03-11 10:49:03,819756201","192.168.2.10","192.168.2.6","UDP","0x5822 (22562)","252","0.026831991"
"5648","2022-03-11 10:49:03,846041942","192.168.2.10","192.168.2.6","UDP","0x5829 (22569)","253","0.026285741"
"5649","2022-03-11 10:49:03,872888370","192.168.2.10","192.168.2.6","UDP","0x582e (22574)","253","0.026846428"
"5650","2022-03-11 10:49:03,898985054","192.168.2.10","192.168.2.6","UDP","0x5838 (22584)","253","0.026096684"
"5651","2022-03-11 10:49:03,925898265","192.168.2.10","192.168.2.6","UDP","0x5851 (22609)","253","0.026913211"
"5652","2022-03-11 10:49:03,952288920","192.168.2.10","192.168.2.6","UDP","0x5867 (22631)","251","0.026390655"
"5653","2022-03-11 10:49:03,978847367","192.168.2.10","192.168.2.6","UDP","0x5874 (22644)","251","0.026558447"
"5654","2022-03-11 10:49:04,005014702","192.168.2.10","192.168.2.6","UDP","0x5877 (22647)","251","0.026167335"
"5655","2022-03-11 10:49:04,032254448","192.168.2.10","192.168.2.6","UDP","0x5892 (22674)","253","0.027239746"
"5656","2022-03-11 10:49:04,058893721","192.168.2.10","192.168.2.6","UDP","0x589f (22687)","252","0.026639273"
"5657","2022-03-11 10:49:04,085878301","192.168.2.10","192.168.2.6","UDP","0x58b6 (22710)","252","0.026984580"
"5658","2022-03-11 10:49:04,111935626","192.168.2.10","192.168.2.6","UDP","0x58c5 (22725)","251","0.026057325"
"5659","2022-03-11 10:49:04,137787187","192.168.2.10","192.168.2.6","UDP","0x58cf (22735)","252","0.025851561"
"5660","2022-03-11 10:49:04,163877135","192.168.2.10","192.168.2.6","UDP","0x58df (22751)","252","0.026089948"
"5661","2022-03-11 10:49:04,189831509","192.168.2.10","192.168.2.6","UDP","0x58e3 (22755)","252","0.025954374"
"5662","2022-03-11 10:49:04,215870615","192.168.2.10","192.168.2.6","UDP","0x58f6 (22774)","252","0.026039106"
"5663","2022-03-11 10:49:04,241855980","192.168.2.10","192.168.2.6","UDP","0x5902 (22786)","252","0.025985365"
"5664","2022-03-11 10:49:04,267970634","192.168.2.10","192.168.2.6","UDP","0x5905 (22789)","253","0.026114654"
"5665","2022-03-11 10:49:04,294856966","192.168.2.10","192.168.2.6","UDP","0x591e (22814)","251","0.026886332"
"5666","2022-03-11 10:49:04,320877781","192.168.2.10","192.168.2.6","UDP","0x5938 (22840)","253","0.026020815"
"5667","2022-03-11 10:49:04,346812095","192.168.2.10","192.168.2.6","UDP","0x5943 (22851)","250","0.025934314"
"5668","2022-03-11 10:49:04,372984297","192.168.2.10","192.168.2.6","UDP","0x594a (22858)","251","0.026172202"
"5669","2022-03-11 10:49:04,399852164","192.168.2.10","192.168.2.6","UDP","0x5961 (22881)","252","0.026867867"
"5670","2022-03-11 10:49:04,425821542","192.168.2.10","192.168.2.6","UDP","0x5975 (22901)","253","0.025969378"
"5671","2022-03-11 10:49:04,451800760","192.168.2.10","192.168.2.6","UDP","0x5977 (22903)","253","0.025979218"
"5672","2022-03-11 10:49:04,477856183","192.168.2.10","192.168.2.6","UDP","0x5980 (22912)","254","0.026055423"
"5673","2022-03-11 10:49:04,503789581","192.168.2.10","192.168.2.6","UDP","0x598d (22925)","254","0.025933398"
"5674","2022-03-11 10:49:04,532260000","192.168.2.10","192.168.2.6","UDP","0x59a6 (22950)","254","0.028470419"
"5675","2022-03-11 10:49:04,558761427","192.168.2.10","192.168.2.6","UDP","0x59b4 (22964)","254","0.026501427"
"5676","2022-03-11 10:49:04,584830880","192.168.2.10","192.168.2.6","UDP","0x59ca (22986)","254","0.026069453"
"5677","2022-03-11 10:49:04,610862871","192.168.2.10","192.168.2.6","UDP","0x59d2 (22994)","253","0.026031991"
"5678","2022-03-11 10:49:04,637030516","192.168.2.10","192.168.2.6","UDP","0x59e5 (23013)","251","0.026167645"
"5679","2022-03-11 10:49:04,663808991","192.168.2.10","192.168.2.6","UDP","0x59f0 (23024)","252","0.026778475"
"5680","2022-03-11 10:49:04,689790878","192.168.2.10","192.168.2.6","UDP","0x59f3 (23027)","252","0.025981887"
"5681","2022-03-11 10:49:04,715782821","192.168.2.10","192.168.2.6","UDP","0x59fa (23034)","253","0.025991943"
"5682","2022-03-11 10:49:04,741837964","192.168.2.10","192.168.2.6","UDP","0x59fd (23037)","252","0.026055143"
"5683","2022-03-11 10:49:04,767675884","192.168.2.10","192.168.2.6","UDP","0x5a11 (23057)","250","0.025837920"
"5684","2022-03-11 10:49:04,793830495","192.168.2.10","192.168.2.6","UDP","0x5a19 (23065)","254","0.026154611"
"5685","2022-03-11 10:49:04,820187641","192.168.2.10","192.168.2.6","UDP","0x5a1d (23069)","252","0.026357146"
"5686","2022-03-11 10:49:04,846747425","192.168.2.10","192.168.2.6","UDP","0x5a20 (23072)","254","0.026559784"
"5687","2022-03-11 10:49:04,872749001","192.168.2.10","192.168.2.6","UDP","0x5a32 (23090)","253","0.026001576"
"5688","2022-03-11 10:49:04,898743923","192.168.2.10","192.168.2.6","UDP","0x5a46 (23110)","254","0.025994922"
"5689","2022-03-11 10:49:04,924782348","192.168.2.10","192.168.2.6","UDP","0x5a51 (23121)","253","0.026038425"
"5690","2022-03-11 10:49:04,950763140","192.168.2.10","192.168.2.6","UDP","0x5a63 (23139)","254","0.025980792"
"5691","2022-03-11 10:49:04,976869816","192.168.2.10","192.168.2.6","UDP","0x5a6b (23147)","252","0.026106676"
"5692","2022-03-11 10:49:05,002728266","192.168.2.10","192.168.2.6","UDP","0x5a82 (23170)","252","0.025858450"
"5693","2022-03-11 10:49:05,028844740","192.168.2.10","192.168.2.6","UDP","0x5a87 (23175)","250","0.026116474"
"5694","2022-03-11 10:49:05,054768393","192.168.2.10","192.168.2.6","UDP","0x5a8c (23180)","251","0.025923653"
"5695","2022-03-11 10:49:05,080730709","192.168.2.10","192.168.2.6","UDP","0x5a9a (23194)","253","0.025962316"
"5696","2022-03-11 10:49:05,106888936","192.168.2.10","192.168.2.6","UDP","0x5a9f (23199)","253","0.026158227"
"5697","2022-03-11 10:49:05,132758602","192.168.2.10","192.168.2.6","UDP","0x5aa3 (23203)","250","0.025869666"
"5698","2022-03-11 10:49:05,158778041","192.168.2.10","192.168.2.6","UDP","0x5ab8 (23224)","252","0.026019439"
"5699","2022-03-11 10:49:05,184721395","192.168.2.10","192.168.2.6","UDP","0x5abf (23231)","250","0.025943354"
"5700","2022-03-11 10:49:05,210868610","192.168.2.10","192.168.2.6","UDP","0x5aca (23242)","253","0.026147215"
"5701","2022-03-11 10:49:05,236659477","192.168.2.10","192.168.2.6","UDP","0x5ad4 (23252)","252","0.025790867"
"5702","2022-03-11 10:49:05,262801398","192.168.2.10","192.168.2.6","UDP","0x5adc (23260)","253","0.026141921"
"5703","2022-03-11 10:49:05,288719534","192.168.2.10","192.168.2.6","UDP","0x5af4 (23284)","253","0.025918136"
"5704","2022-03-11 10:49:05,314726754","192.168.2.10","192.168.2.6","UDP","0x5b0d (23309)","250","0.026007220"
"5705","2022-03-11 10:49:05,340725518","192.168.2.10","192.168.2.6","UDP","0x5b21 (23329)","251","0.025998764"
"5706","2022-03-11 10:49:05,366881808","192.168.2.10","192.168.2.6","UDP","0x5b2e (23342)","251","0.026156290"
"5707","2022-03-11 10:49:05,392718402","192.168.2.10","192.168.2.6","UDP","0x5b3a (23354)","253","0.025836594"
"5708","2022-03-11 10:49:05,418797860","192.168.2.10","192.168.2.6","UDP","0x5b45 (23365)","250","0.026079458"
"5709","2022-03-11 10:49:05,444774000","192.168.2.10","192.168.2.6","UDP","0x5b4d (23373)","251","0.025976140"
"5710","2022-03-11 10:49:05,471144963","192.168.2.10","192.168.2.6","UDP","0x5b52 (23378)","253","0.026370963"
"5711","2022-03-11 10:49:05,497762037","192.168.2.10","192.168.2.6","UDP","0x5b61 (23393)","254","0.026617074"
"5712","2022-03-11 10:49:05,523747170","192.168.2.10","192.168.2.6","UDP","0x5b66 (23398)","254","0.025985133"
"5713","2022-03-11 10:49:05,549744615","192.168.2.10","192.168.2.6","UDP","0x5b7c (23420)","253","0.025997445"
"5714","2022-03-11 10:49:05,575824410","192.168.2.10","192.168.2.6","UDP","0x5b89 (23433)","254","0.026079795"
"5715","2022-03-11 10:49:05,601824904","192.168.2.10","192.168.2.6","UDP","0x5b91 (23441)","251","0.026000494"
"5716","2022-03-11 10:49:05,627739764","192.168.2.10","192.168.2.6","UDP","0x5b99 (23449)","252","0.025914860"
"5717","2022-03-11 10:49:05,653833689","192.168.2.10","192.168.2.6","UDP","0x5ba5 (23461)","254","0.026093925"
"5718","2022-03-11 10:49:05,679783301","192.168.2.10","192.168.2.6","UDP","0x5bac (23468)","252","0.025949612"
"5719","2022-03-11 10:49:05,705724867","192.168.2.10","192.168.2.6","UDP","0x5bc6 (23494)","250","0.025941566"
